Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region,Full_Name
EMP1538,Charlie,Jones,40,Finance-Texas,Inactive,2022-06-21,53218.06,charlie.jones@example.com,1097921582,Average,False,Finance,Texas,Charlie Jones
EMP1539,Frank,Johnson,25,DevOps-Nevada,Pending,2024-04-20,102053.67,frank.johnson@example.com,5034469458,Average,False,DevOps,Nevada,Frank Johnson
EMP1540,David,Davis,35,Sales-Illinois,Pending,2023-12-05,93276.73,david.davis@example.com,6488319212,Average,False,Sales,Illinois,David Davis
EMP1541,David,Johnson,40,HR-Nevada,Pending,2023-08-06,76941.36,david.johnson@example.com,4249128964,Poor,True,HR,Nevada,David Johnson
EMP1542,Alice,Williams,25,DevOps-New York,Pending,2024-10-04,82850.23,alice.williams@example.com,9994973202,Poor,False,DevOps,New York,Alice Williams
EMP1543,Charlie,Johnson,25,Finance-California,Active,2021-11-08,117910.15,charlie.johnson@example.com,3192227050,Good,False,Finance,California,Charlie Johnson
EMP1544,David,Smith,30,DevOps-Florida,Inactive,2024-07-31,66450.0,david.smith@example.com,287675480,Average,True,DevOps,Florida,David Smith
EMP1545,Heidi,Garcia,25,Finance-Florida,Inactive,2020-08-31,118646.95,heidi.garcia@example.com,3866675484,Average,False,Finance,Florida,Heidi Garcia
EMP1546,Alice,Jones,25,Finance-Florida,Active,2023-02-15,88436.92,alice.jones@example.com,8193242686,Excellent,False,Finance,Florida,Alice Jones
EMP1547,Eva,Brown,30,Sales-New York,Pending,2023-10-07,81934.55,eva.brown@example.com,7418652056,Poor,False,Sales,New York,Eva Brown
EMP1548,Alice,Johnson,30,Finance-California,Pending,2024-04-20,93383.06,alice.johnson@example.com,5639836519,Average,False,Finance,California,Alice Johnson
EMP1549,Frank,Davis,40,Cloud Tech-Texas,Pending,2021-03-30,50153.79,frank.davis@example.com,3758309450,Good,True,Cloud Tech,Texas,Frank Davis
EMP1550,Eva,Smith,30,Sales-California,Pending,2020-08-05,53204.47,eva.smith@example.com,5480940475,Good,False,Sales,California,Eva Smith
EMP1551,Charlie,Brown,40,Cloud Tech-California,Pending,2021-02-05,63128.04,charlie.brown@example.com,440907976,Poor,False,Cloud Tech,California,Charlie Brown
EMP1552,Grace,Jones,30,Finance-New York,Pending,2021-11-23,57543.6,grace.jones@example.com,2781050921,Good,True,Finance,New York,Grace Jones
EMP1553,Bob,Brown,40,Finance-Nevada,Pending,2022-10-29,59424.52,bob.brown@example.com,2161070517,Good,False,Finance,Nevada,Bob Brown
EMP1554,Alice,Smith,30,Finance-Illinois,Inactive,2022-11-07,104675.7,alice.smith@example.com,4390552957,Poor,True,Finance,Illinois,Alice Smith
EMP1555,Charlie,Garcia,30,Cloud Tech-Florida,Pending,2023-05-14,92431.25,charlie.garcia@example.com,660138240,Average,False,Cloud Tech,Florida,Charlie Garcia
EMP1556,Grace,Garcia,40,Sales-Nevada,Active,2021-07-14,77850.9,grace.garcia@example.com,2704938619,Average,True,Sales,Nevada,Grace Garcia
EMP1557,Eva,Miller,40,Admin-New York,Inactive,2023-05-18,99001.0,eva.miller@example.com,4485157918,Good,True,Admin,New York,Eva Miller
EMP1558,Eva,Garcia,30,HR-Nevada,Pending,2023-02-07,94280.83,eva.garcia@example.com,7111212589,Good,True,HR,Nevada,Eva Garcia
EMP1559,Eva,Miller,35,DevOps-New York,Pending,2023-08-24,118262.56,eva.miller@example.com,2035713431,Average,True,DevOps,New York,Eva Miller
EMP1560,Frank,Brown,25,HR-Illinois,Inactive,2023-04-08,89944.67,frank.brown@example.com,4064242955,Poor,False,HR,Illinois,Frank Brown
EMP1561,Grace,Williams,30,HR-Florida,Active,2022-12-06,57452.93,grace.williams@example.com,3343244740,Good,True,HR,Florida,Grace Williams
EMP1562,Alice,Davis,25,Admin-California,Active,2021-08-09,97837.32,alice.davis@example.com,7595587208,Excellent,False,Admin,California,Alice Davis
EMP1563,Alice,Davis,35,Admin-Illinois,Active,2022-01-04,106981.84,alice.davis@example.com,6289365434,Poor,True,Admin,Illinois,Alice Davis
EMP1564,David,Brown,30,Finance-New York,Pending,2024-05-25,105778.36,david.brown@example.com,8841834373,Good,True,Finance,New York,David Brown
EMP1565,Alice,Johnson,40,Finance-Florida,Pending,2021-10-02,117608.32,alice.johnson@example.com,182727954,Good,True,Finance,Florida,Alice Johnson
EMP1566,Eva,Johnson,30,Sales-Florida,Active,2023-07-21,99324.03,eva.johnson@example.com,9690515025,Excellent,False,Sales,Florida,Eva Johnson
EMP1567,David,Garcia,30,HR-Florida,Active,2023-10-30,55212.83,david.garcia@example.com,7551254277,Excellent,True,HR,Florida,David Garcia
EMP1568,Bob,Davis,40,Cloud Tech-Florida,Inactive,2023-02-13,68496.77,bob.davis@example.com,2079799666,Average,False,Cloud Tech,Florida,Bob Davis
EMP1569,Eva,Davis,25,HR-Florida,Pending,2020-11-13,52795.84,eva.davis@example.com,3459576402,Poor,False,HR,Florida,Eva Davis
EMP1570,Alice,Miller,30,DevOps-California,Inactive,2024-06-05,90087.39,alice.miller@example.com,8166496901,Poor,False,DevOps,California,Alice Miller
EMP1571,Frank,Williams,30,Admin-New York,Pending,2020-05-19,105038.08,frank.williams@example.com,8249839224,Average,False,Admin,New York,Frank Williams
EMP1572,Grace,Smith,25,HR-New York,Active,2023-09-20,73231.85,grace.smith@example.com,142576269,Poor,False,HR,New York,Grace Smith
EMP1573,David,Johnson,30,Sales-Florida,Pending,2024-08-13,102649.36,david.johnson@example.com,2324412335,Poor,False,Sales,Florida,David Johnson
EMP1574,Bob,Davis,35,Finance-New York,Pending,2023-06-10,114302.51,bob.davis@example.com,1328507250,Poor,False,Finance,New York,Bob Davis
EMP1575,Alice,Miller,35,Finance-Texas,Inactive,2021-06-09,87816.61,alice.miller@example.com,7863767315,Poor,False,Finance,Texas,Alice Miller
EMP1576,Frank,Jones,30,Sales-Florida,Inactive,2020-03-30,70750.38,frank.jones@example.com,2526546967,Poor,False,Sales,Florida,Frank Jones
EMP1577,Frank,Miller,30,Cloud Tech-Texas,Active,2024-05-02,86618.37,frank.miller@example.com,1579039234,Excellent,True,Cloud Tech,Texas,Frank Miller
EMP1578,Bob,Johnson,30,DevOps-Nevada,Active,2024-11-06,97978.36,bob.johnson@example.com,5580996131,Poor,True,DevOps,Nevada,Bob Johnson
EMP1579,David,Johnson,30,DevOps-Nevada,Inactive,2023-08-17,107172.8,david.johnson@example.com,7303461561,Excellent,True,DevOps,Nevada,David Johnson
EMP1580,Charlie,Miller,25,Finance-Nevada,Inactive,2020-03-18,56126.46,charlie.miller@example.com,6244670461,Poor,True,Finance,Nevada,Charlie Miller
EMP1581,Eva,Smith,30,Cloud Tech-Illinois,Active,2021-06-13,78534.29,eva.smith@example.com,2681715159,Average,True,Cloud Tech,Illinois,Eva Smith
EMP1582,Grace,Brown,40,HR-Texas,Inactive,2023-10-10,85518.88,grace.brown@example.com,2529867075,Good,False,HR,Texas,Grace Brown
EMP1583,Bob,Johnson,30,Cloud Tech-Nevada,Active,2022-01-02,114963.34,bob.johnson@example.com,6046419784,Excellent,False,Cloud Tech,Nevada,Bob Johnson
EMP1584,Eva,Miller,30,Cloud Tech-California,Inactive,2022-02-20,77657.93,eva.miller@example.com,7585126860,Poor,False,Cloud Tech,California,Eva Miller
EMP1585,Heidi,Davis,30,Sales-New York,Active,2024-03-09,77369.48,heidi.davis@example.com,2059438975,Average,False,Sales,New York,Heidi Davis
EMP1586,Eva,Miller,30,HR-Nevada,Pending,2023-08-19,76119.14,eva.miller@example.com,740177508,Good,False,HR,Nevada,Eva Miller
EMP1587,Charlie,Williams,25,Cloud Tech-Texas,Pending,2023-05-06,77585.72,charlie.williams@example.com,5465408423,Excellent,False,Cloud Tech,Texas,Charlie Williams
EMP1588,Bob,Brown,35,Admin-Nevada,Pending,2024-01-26,74069.62,bob.brown@example.com,5607540914,Good,False,Admin,Nevada,Bob Brown
EMP1589,Charlie,Jones,30,Admin-New York,Pending,2024-09-05,67691.92,charlie.jones@example.com,863218121,Average,True,Admin,New York,Charlie Jones
EMP1590,Alice,Smith,30,Finance-Nevada,Pending,2020-05-29,70345.69,alice.smith@example.com,7645793896,Excellent,True,Finance,Nevada,Alice Smith
EMP1591,Bob,Garcia,30,DevOps-Illinois,Inactive,2021-11-08,74999.69,bob.garcia@example.com,155029167,Good,True,DevOps,Illinois,Bob Garcia
EMP1592,David,Jones,25,HR-Illinois,Active,2021-01-31,72245.02,david.jones@example.com,1546602415,Poor,True,HR,Illinois,David Jones
EMP1593,Eva,Brown,30,Admin-Illinois,Pending,2022-01-16,106538.98,eva.brown@example.com,1394498829,Excellent,False,Admin,Illinois,Eva Brown
EMP1594,Charlie,Brown,25,HR-New York,Active,2023-12-29,101787.14,charlie.brown@example.com,5973642479,Good,False,HR,New York,Charlie Brown
EMP1595,Frank,Brown,30,DevOps-Nevada,Inactive,2024-12-02,83596.78,frank.brown@example.com,9624406305,Average,False,DevOps,Nevada,Frank Brown
EMP1596,Eva,Jones,40,Sales-Texas,Active,2023-08-15,92463.94,eva.jones@example.com,2447951329,Average,True,Sales,Texas,Eva Jones
EMP1597,Charlie,Davis,30,Admin-California,Pending,2024-12-20,93863.32,charlie.davis@example.com,5319497968,Excellent,False,Admin,California,Charlie Davis
EMP1598,Alice,Brown,30,DevOps-Texas,Pending,2023-03-31,78359.41,alice.brown@example.com,5867805554,Good,False,DevOps,Texas,Alice Brown
EMP1599,Alice,Miller,30,HR-Illinois,Pending,2022-08-24,95773.57,alice.miller@example.com,7277382645,Excellent,False,HR,Illinois,Alice Miller
EMP1600,Grace,Jones,30,Sales-Nevada,Inactive,2020-10-01,82529.08,grace.jones@example.com,917851384,Excellent,True,Sales,Nevada,Grace Jones
EMP1601,Grace,Garcia,35,Sales-Texas,Pending,2021-05-04,109358.73,grace.garcia@example.com,4457702991,Good,False,Sales,Texas,Grace Garcia
EMP1602,Charlie,Brown,30,Admin-Florida,Active,2021-01-01,89645.01,charlie.brown@example.com,9596604872,Good,True,Admin,Florida,Charlie Brown
EMP1603,Charlie,Miller,40,HR-Texas,Active,2024-04-08,84134.95,charlie.miller@example.com,6826911632,Poor,True,HR,Texas,Charlie Miller
EMP1604,Frank,Davis,30,Cloud Tech-Nevada,Active,2022-11-26,113540.83,frank.davis@example.com,1942268652,Good,True,Cloud Tech,Nevada,Frank Davis
EMP1605,Heidi,Williams,40,Cloud Tech-Texas,Pending,2021-10-25,57225.75,heidi.williams@example.com,6945515887,Average,True,Cloud Tech,Texas,Heidi Williams
EMP1606,Eva,Davis,35,Sales-Illinois,Pending,2020-12-22,76366.17,eva.davis@example.com,6367747225,Excellent,False,Sales,Illinois,Eva Davis
EMP1607,Bob,Garcia,30,HR-Florida,Active,2022-11-23,78408.95,bob.garcia@example.com,4085721695,Excellent,True,HR,Florida,Bob Garcia
EMP1608,Frank,Brown,40,Finance-Illinois,Active,2022-10-24,111742.4,frank.brown@example.com,6630932997,Average,True,Finance,Illinois,Frank Brown
EMP1609,David,Garcia,25,Sales-Nevada,Inactive,2021-03-09,60516.83,david.garcia@example.com,1996059328,Good,False,Sales,Nevada,David Garcia
EMP1610,Bob,Jones,30,Finance-California,Pending,2020-08-20,83706.17,bob.jones@example.com,7150968831,Average,False,Finance,California,Bob Jones
EMP1611,David,Johnson,30,Admin-Nevada,Inactive,2020-02-15,67056.92,david.johnson@example.com,7532735240,Average,True,Admin,Nevada,David Johnson
EMP1612,Charlie,Brown,30,DevOps-Illinois,Active,2024-12-29,90058.85,charlie.brown@example.com,397739731,Poor,False,DevOps,Illinois,Charlie Brown
EMP1613,Eva,Johnson,30,Sales-Florida,Pending,2023-02-28,94633.59,eva.johnson@example.com,7819523709,Average,True,Sales,Florida,Eva Johnson
EMP1614,Eva,Miller,25,Admin-Florida,Pending,2022-08-23,110711.17,eva.miller@example.com,687616480,Excellent,True,Admin,Florida,Eva Miller
EMP1615,Grace,Williams,30,Admin-Illinois,Active,2023-06-30,96175.41,grace.williams@example.com,9807704604,Average,True,Admin,Illinois,Grace Williams
EMP1616,Frank,Smith,40,Sales-Illinois,Active,2021-04-15,76474.79,frank.smith@example.com,6876112490,Excellent,True,Sales,Illinois,Frank Smith
EMP1617,Alice,Garcia,30,Sales-Illinois,Pending,2022-05-09,107855.99,alice.garcia@example.com,2565237340,Excellent,False,Sales,Illinois,Alice Garcia
EMP1618,Charlie,Davis,40,Sales-Illinois,Active,2024-12-02,104870.78,charlie.davis@example.com,5177345474,Excellent,True,Sales,Illinois,Charlie Davis
EMP1619,Bob,Williams,25,Finance-Nevada,Active,2023-05-20,83516.345,bob.williams@example.com,7494902283,Good,False,Finance,Nevada,Bob Williams
EMP1620,Grace,Brown,30,Finance-California,Active,2023-11-29,87087.16,grace.brown@example.com,359544293,Poor,False,Finance,California,Grace Brown
EMP1621,Heidi,Johnson,40,HR-Illinois,Pending,2024-04-08,108603.34,heidi.johnson@example.com,7742229463,Excellent,False,HR,Illinois,Heidi Johnson
EMP1622,Grace,Davis,30,HR-Florida,Active,2024-10-25,55867.23,grace.davis@example.com,3039429044,Excellent,False,HR,Florida,Grace Davis
EMP1623,Grace,Johnson,35,Admin-Texas,Pending,2024-03-02,105259.57,grace.johnson@example.com,8867925297,Good,True,Admin,Texas,Grace Johnson
EMP1624,Bob,Jones,30,Cloud Tech-Florida,Pending,2021-02-24,98143.67,bob.jones@example.com,5856728726,Excellent,False,Cloud Tech,Florida,Bob Jones
EMP1625,Frank,Johnson,25,Admin-Florida,Pending,2023-04-13,67754.29,frank.johnson@example.com,6015343323,Average,True,Admin,Florida,Frank Johnson
EMP1626,Grace,Jones,30,HR-Illinois,Inactive,2023-10-25,77821.79,grace.jones@example.com,9135779082,Average,False,HR,Illinois,Grace Jones
EMP1627,Heidi,Miller,30,HR-Illinois,Pending,2022-09-17,67764.44,heidi.miller@example.com,3506158147,Poor,False,HR,Illinois,Heidi Miller
EMP1628,Frank,Davis,40,DevOps-New York,Pending,2020-08-31,102346.99,frank.davis@example.com,8810798333,Excellent,True,DevOps,New York,Frank Davis
EMP1629,Charlie,Davis,25,Admin-Illinois,Inactive,2024-05-28,73690.65,charlie.davis@example.com,2337209483,Good,True,Admin,Illinois,Charlie Davis
EMP1630,Alice,Smith,30,Finance-Nevada,Active,2024-07-05,56376.2,alice.smith@example.com,1312840332,Average,True,Finance,Nevada,Alice Smith
EMP1631,Grace,Brown,25,Cloud Tech-California,Active,2022-01-29,55602.78,grace.brown@example.com,9977180512,Good,False,Cloud Tech,California,Grace Brown
EMP1632,Grace,Jones,40,Sales-Nevada,Pending,2021-08-09,99812.41,grace.jones@example.com,7171731892,Good,False,Sales,Nevada,Grace Jones
EMP1633,Charlie,Smith,40,Finance-Texas,Active,2024-10-07,95981.9,charlie.smith@example.com,9749096172,Average,True,Finance,Texas,Charlie Smith
EMP1634,Eva,Johnson,30,Cloud Tech-Illinois,Pending,2022-11-22,98891.48,eva.johnson@example.com,9970469471,Good,True,Cloud Tech,Illinois,Eva Johnson
EMP1635,Alice,Johnson,35,Admin-Nevada,Active,2020-11-18,56079.0,alice.johnson@example.com,5878444834,Average,True,Admin,Nevada,Alice Johnson
EMP1636,Grace,Smith,35,DevOps-Florida,Inactive,2023-04-15,85837.98000000001,grace.smith@example.com,4884712704,Good,True,DevOps,Florida,Grace Smith
EMP1637,Bob,Davis,25,Sales-California,Pending,2024-08-26,89137.97,bob.davis@example.com,8772216416,Average,False,Sales,California,Bob Davis
EMP1638,Frank,Johnson,35,Admin-Illinois,Active,2022-07-20,115079.97,frank.johnson@example.com,5823133483,Excellent,True,Admin,Illinois,Frank Johnson
EMP1639,Eva,Garcia,30,Finance-Illinois,Active,2023-02-18,55067.02,eva.garcia@example.com,5871493924,Poor,True,Finance,Illinois,Eva Garcia
EMP1640,Bob,Miller,30,HR-Illinois,Pending,2021-05-27,98593.43,bob.miller@example.com,2362292586,Average,True,HR,Illinois,Bob Miller
EMP1641,Heidi,Miller,30,HR-Florida,Pending,2022-08-01,112756.67,heidi.miller@example.com,9643474523,Average,True,HR,Florida,Heidi Miller
EMP1642,Heidi,Garcia,25,HR-Texas,Inactive,2023-07-21,105205.92,heidi.garcia@example.com,5557469659,Poor,False,HR,Texas,Heidi Garcia
EMP1643,David,Smith,35,Finance-California,Pending,2023-01-02,50680.62,david.smith@example.com,6065274032,Average,True,Finance,California,David Smith
EMP1644,David,Garcia,35,Cloud Tech-Florida,Pending,2024-03-13,107475.23,david.garcia@example.com,4450566587,Average,False,Cloud Tech,Florida,David Garcia
EMP1645,Charlie,Jones,40,HR-California,Active,2023-03-20,68835.3,charlie.jones@example.com,3398741131,Good,True,HR,California,Charlie Jones
EMP1646,David,Jones,40,DevOps-New York,Active,2024-02-15,66943.96,david.jones@example.com,5797067348,Poor,True,DevOps,New York,David Jones
EMP1647,David,Smith,30,Admin-Illinois,Inactive,2020-11-15,104525.69,david.smith@example.com,9601054856,Excellent,False,Admin,Illinois,David Smith
EMP1648,Bob,Garcia,40,Sales-Texas,Pending,2020-03-27,109360.74,bob.garcia@example.com,4172156228,Average,True,Sales,Texas,Bob Garcia
EMP1649,Frank,Jones,40,Sales-California,Inactive,2021-01-09,118907.63,frank.jones@example.com,4938173597,Poor,False,Sales,California,Frank Jones
EMP1650,Eva,Davis,40,Admin-Illinois,Active,2020-04-20,86801.48,eva.davis@example.com,4884021556,Good,False,Admin,Illinois,Eva Davis
EMP1651,Alice,Garcia,30,HR-Florida,Pending,2024-05-08,62236.03,alice.garcia@example.com,3257375533,Excellent,True,HR,Florida,Alice Garcia
EMP1652,Heidi,Davis,35,DevOps-Texas,Active,2023-10-12,64752.67,heidi.davis@example.com,4902166669,Poor,False,DevOps,Texas,Heidi Davis
EMP1653,Frank,Jones,35,Sales-California,Active,2023-01-28,68399.43,frank.jones@example.com,8085096084,Excellent,False,Sales,California,Frank Jones
EMP1654,Frank,Miller,35,Admin-Florida,Inactive,2021-03-07,79336.51,frank.miller@example.com,8749511917,Excellent,False,Admin,Florida,Frank Miller
EMP1655,Frank,Jones,40,HR-Florida,Active,2023-03-16,59179.74,frank.jones@example.com,1828197930,Excellent,False,HR,Florida,Frank Jones
EMP1656,David,Davis,25,DevOps-California,Active,2023-02-11,80255.31,david.davis@example.com,6477251294,Average,False,DevOps,California,David Davis
EMP1657,Charlie,Williams,30,Finance-Texas,Active,2022-05-13,84971.85,charlie.williams@example.com,7860694095,Average,False,Finance,Texas,Charlie Williams
EMP1658,Frank,Brown,40,HR-California,Pending,2024-10-24,89748.42,frank.brown@example.com,35624394,Good,False,HR,California,Frank Brown
EMP1659,Charlie,Johnson,25,Admin-California,Inactive,2024-09-14,94090.35,charlie.johnson@example.com,8739592322,Good,False,Admin,California,Charlie Johnson
EMP1660,Frank,Garcia,35,HR-California,Pending,2023-02-15,115229.12,frank.garcia@example.com,4210890284,Poor,True,HR,California,Frank Garcia
EMP1661,Alice,Williams,40,Cloud Tech-California,Pending,2023-05-25,63927.07,alice.williams@example.com,1553334263,Good,True,Cloud Tech,California,Alice Williams
EMP1662,Charlie,Jones,35,HR-California,Pending,2022-11-11,84124.56,charlie.jones@example.com,3350271606,Excellent,False,HR,California,Charlie Jones
EMP1663,Bob,Miller,40,Sales-California,Inactive,2023-07-17,116961.61,bob.miller@example.com,3607763368,Excellent,True,Sales,California,Bob Miller
EMP1664,Frank,Smith,40,DevOps-Illinois,Pending,2022-04-08,109423.05,frank.smith@example.com,1128981230,Average,False,DevOps,Illinois,Frank Smith
EMP1665,Charlie,Jones,35,Admin-California,Inactive,2023-08-30,70394.94,charlie.jones@example.com,7955633184,Excellent,False,Admin,California,Charlie Jones
EMP1666,Grace,Miller,35,Finance-California,Pending,2023-04-17,86465.5,grace.miller@example.com,7481700665,Poor,True,Finance,California,Grace Miller
EMP1667,Charlie,Brown,30,Cloud Tech-New York,Pending,2021-04-25,96341.58,charlie.brown@example.com,1554164315,Excellent,False,Cloud Tech,New York,Charlie Brown
EMP1668,Bob,Jones,30,Admin-Florida,Active,2020-07-14,54465.47,bob.jones@example.com,7045023289,Excellent,False,Admin,Florida,Bob Jones
EMP1669,Alice,Davis,25,Finance-Illinois,Active,2020-07-31,68371.66,alice.davis@example.com,2822700933,Poor,False,Finance,Illinois,Alice Davis
EMP1670,Grace,Smith,35,Admin-New York,Pending,2021-08-04,81021.23,grace.smith@example.com,5962622821,Good,False,Admin,New York,Grace Smith
EMP1671,Charlie,Miller,25,Cloud Tech-Nevada,Inactive,2024-10-28,114069.07,charlie.miller@example.com,5120734653,Good,True,Cloud Tech,Nevada,Charlie Miller
EMP1672,Heidi,Miller,30,HR-Illinois,Inactive,2020-10-03,117867.96,heidi.miller@example.com,9500507025,Poor,False,HR,Illinois,Heidi Miller
EMP1673,Charlie,Miller,30,Sales-Florida,Pending,2024-03-13,94509.58,charlie.miller@example.com,869822104,Average,False,Sales,Florida,Charlie Miller
EMP1674,Eva,Brown,35,Finance-Illinois,Active,2024-07-06,56268.78,eva.brown@example.com,3161177686,Excellent,False,Finance,Illinois,Eva Brown
EMP1675,Grace,Jones,35,Admin-California,Active,2020-01-01,86632.14,grace.jones@example.com,2904774257,Poor,True,Admin,California,Grace Jones
EMP1676,Charlie,Brown,35,HR-Florida,Pending,2020-01-18,98143.9,charlie.brown@example.com,5917793237,Excellent,False,HR,Florida,Charlie Brown
EMP1677,Heidi,Garcia,35,Cloud Tech-Florida,Inactive,2023-05-07,86618.37,heidi.garcia@example.com,2231164912,Average,True,Cloud Tech,Florida,Heidi Garcia
EMP1678,Frank,Johnson,30,Finance-Illinois,Inactive,2022-03-19,67492.73,frank.johnson@example.com,3424579888,Excellent,True,Finance,Illinois,Frank Johnson
EMP1679,Grace,Johnson,40,Admin-California,Active,2022-05-14,93772.61,grace.johnson@example.com,4256529059,Poor,False,Admin,California,Grace Johnson
EMP1680,Eva,Garcia,35,DevOps-Nevada,Pending,2024-07-14,68817.54,eva.garcia@example.com,3202032649,Excellent,False,DevOps,Nevada,Eva Garcia
EMP1681,Bob,Jones,30,Admin-California,Active,2023-07-28,81874.01,bob.jones@example.com,9775396736,Good,True,Admin,California,Bob Jones
EMP1682,Heidi,Davis,30,HR-Texas,Active,2020-04-11,117880.14,heidi.davis@example.com,9487148551,Average,False,HR,Texas,Heidi Davis
EMP1683,Bob,Brown,35,HR-New York,Pending,2022-06-16,100897.49,bob.brown@example.com,4578715840,Average,True,HR,New York,Bob Brown
EMP1684,Charlie,Smith,25,Finance-New York,Inactive,2022-05-10,71810.37,charlie.smith@example.com,5608213710,Average,True,Finance,New York,Charlie Smith
EMP1685,Frank,Miller,40,DevOps-Texas,Inactive,2020-06-13,109048.24,frank.miller@example.com,8425476817,Poor,False,DevOps,Texas,Frank Miller
EMP1686,Alice,Miller,35,Finance-Texas,Pending,2022-08-20,62712.26,alice.miller@example.com,2683230357,Average,False,Finance,Texas,Alice Miller
EMP1687,Eva,Jones,40,Cloud Tech-Texas,Pending,2021-05-24,76935.85,eva.jones@example.com,9298808582,Good,True,Cloud Tech,Texas,Eva Jones
EMP1688,David,Davis,25,Admin-Florida,Pending,2024-04-27,56577.22,david.davis@example.com,8252129327,Poor,True,Admin,Florida,David Davis
EMP1689,David,Johnson,40,Finance-Nevada,Inactive,2021-10-23,61102.8,david.johnson@example.com,9634064685,Good,True,Finance,Nevada,David Johnson
EMP1690,Bob,Johnson,35,Finance-Nevada,Inactive,2021-02-10,75229.87,bob.johnson@example.com,7752401483,Excellent,True,Finance,Nevada,Bob Johnson
EMP1691,David,Miller,25,Admin-Nevada,Inactive,2021-10-26,51054.74,david.miller@example.com,3991062271,Excellent,False,Admin,Nevada,David Miller
EMP1692,Bob,Jones,40,Admin-Texas,Active,2023-04-05,104843.27,bob.jones@example.com,3626693350,Excellent,False,Admin,Texas,Bob Jones
EMP1693,Charlie,Brown,35,Cloud Tech-New York,Active,2022-10-20,56398.11,charlie.brown@example.com,3426192371,Excellent,False,Cloud Tech,New York,Charlie Brown
EMP1694,Alice,Johnson,25,HR-Nevada,Active,2023-12-07,87544.73,alice.johnson@example.com,4501848196,Good,False,HR,Nevada,Alice Johnson
EMP1695,Heidi,Brown,30,HR-Illinois,Pending,2024-03-29,74312.24,heidi.brown@example.com,3741897214,Poor,False,HR,Illinois,Heidi Brown
EMP1696,David,Davis,25,DevOps-Florida,Inactive,2024-01-23,59431.25,david.davis@example.com,4064176926,Poor,True,DevOps,Florida,David Davis
EMP1697,Heidi,Johnson,40,Sales-California,Pending,2023-11-28,84306.44,heidi.johnson@example.com,4381199536,Average,False,Sales,California,Heidi Johnson
EMP1698,Frank,Johnson,35,DevOps-Florida,Inactive,2024-11-11,108194.47,frank.johnson@example.com,6601444855,Good,False,DevOps,Florida,Frank Johnson
EMP1699,Charlie,Williams,25,Sales-New York,Inactive,2021-08-28,107359.3,charlie.williams@example.com,4510173972,Excellent,False,Sales,New York,Charlie Williams
EMP1700,Heidi,Johnson,25,DevOps-Illinois,Inactive,2024-02-11,85837.98000000001,heidi.johnson@example.com,9641789968,Good,False,DevOps,Illinois,Heidi Johnson
EMP1701,Frank,Garcia,30,Admin-California,Pending,2020-05-09,96080.26,frank.garcia@example.com,8609191910,Average,False,Admin,California,Frank Garcia
EMP1702,Grace,Smith,30,Sales-Nevada,Inactive,2024-04-17,88602.75,grace.smith@example.com,3599660576,Average,True,Sales,Nevada,Grace Smith
EMP1703,Frank,Garcia,40,DevOps-California,Active,2020-07-16,86624.04,frank.garcia@example.com,9806603919,Good,True,DevOps,California,Frank Garcia
EMP1704,Charlie,Jones,30,Cloud Tech-New York,Active,2022-09-21,63413.16,charlie.jones@example.com,5146074554,Good,True,Cloud Tech,New York,Charlie Jones
EMP1705,Grace,Jones,40,Sales-Illinois,Pending,2023-04-23,67915.7,grace.jones@example.com,3470574237,Good,False,Sales,Illinois,Grace Jones
EMP1706,Bob,Brown,25,Admin-Nevada,Inactive,2024-12-27,108245.44,bob.brown@example.com,8565271558,Poor,True,Admin,Nevada,Bob Brown
EMP1707,Alice,Garcia,35,Sales-Nevada,Inactive,2024-08-10,75834.81,alice.garcia@example.com,8354116596,Excellent,True,Sales,Nevada,Alice Garcia
EMP1708,Eva,Garcia,30,Cloud Tech-Nevada,Active,2024-09-04,71273.32,eva.garcia@example.com,2634755751,Good,False,Cloud Tech,Nevada,Eva Garcia
EMP1709,Bob,Garcia,25,DevOps-New York,Pending,2022-02-28,63262.23,bob.garcia@example.com,2501394883,Good,False,DevOps,New York,Bob Garcia
EMP1710,David,Davis,30,DevOps-New York,Pending,2024-03-14,89069.91,david.davis@example.com,8826913118,Good,False,DevOps,New York,David Davis
EMP1711,Frank,Johnson,40,DevOps-Nevada,Inactive,2024-12-13,57287.17,frank.johnson@example.com,6425856260,Average,True,DevOps,Nevada,Frank Johnson
EMP1712,Grace,Smith,30,HR-Nevada,Active,2022-12-29,119890.35,grace.smith@example.com,4991537037,Average,True,HR,Nevada,Grace Smith
EMP1713,Frank,Brown,35,Sales-California,Inactive,2022-04-24,103492.91,frank.brown@example.com,2407333372,Poor,False,Sales,California,Frank Brown
EMP1714,Frank,Garcia,30,Admin-Illinois,Pending,2021-03-14,76254.42,frank.garcia@example.com,2043097767,Excellent,False,Admin,Illinois,Frank Garcia
EMP1715,Eva,Garcia,35,Finance-Florida,Inactive,2020-01-01,100841.93,eva.garcia@example.com,8936289695,Poor,True,Finance,Florida,Eva Garcia
EMP1716,Alice,Williams,30,Admin-California,Active,2021-09-07,118907.61,alice.williams@example.com,4546553584,Excellent,True,Admin,California,Alice Williams
EMP1717,Frank,Brown,25,DevOps-California,Pending,2022-11-13,88942.62,frank.brown@example.com,1253892186,Average,False,DevOps,California,Frank Brown
